id_soal,teks,soal,jawaban,jawaban_benar,materi,kode_teks,jumlah_dikerjakan,jumlah_benar,kategori_soal
li11,"1Ketika Gayle Macdonald mencapai puncak Pegunungan Sierra Nevada di Spanyol di awal tahun ini, dia tidak sempat berhenti dan menikmati momen tersebut. 2Alih-alih, perempuan 45 tahun ini melakukan apa yang banyak orang mungkin lakukan, dia mencari spot terbaik mengambil swafoto untuk media sosialnya diunggah. 3Gayle bahkan mengatakan, dia sempat berdiri terlalu ke pinggiran yang curam demi foto terbaik, beruntung sang suami segera menariknya mundur. 4Setelah momen ini, Gayle memutuskan untuk berhenti bermain media sosial. 5Sepekan kemudian, dia membuat unggahan di Facebook dan Instagram, diumumkan bahwa dia akan meninggalkan kedua platform itu.
6Sebuah penelitian global pada Juli memperkirakan rata-rata seseorang menghabiskan dua jam dan 29 menit per Hari di platform media sosial. 7Ini lima menit lebih banyak dari rata-rata tahun lalu. 8Beberapa mungkin menganggap ini sebagai kebiasaan buruk yang harus dikurangi, namun bagi beberapa orang lainnya, medsos telah menjadi candu dan mereka butuh bantuan untuk mengatasinya. 9Pusat Perawatan Adiksi Inggris (UKAT), sebuah organisasi yang mengelola sejumlah tempat untuk mengatasi adiksi media sosial berkata mereka telah melihat peningkatan sebanyak 5% pada orang-orang yang mencari bantuan mengatasi adiksi selama tiga tahun terakhir. 10Dengan meningkatnya kesadaran akan kekhawatiran-kekhawatiran ini menggiring lebih banyak orang seperti Gayle untuk berhenti bermain sosmed, atau setidaknya menghabiskan lebih sedikit waktu di platform-platform ini.",Kalimat yang memerlukan perbaikan dari segi unsur kalimat adalah....,"A. (6)
B. (7)
C. (8)
D. (9)
E. (10)",C. (8),perbaikan suatu kalimat,a2,82,73,mudah
li12,"1Ketika Gayle Macdonald mencapai puncak Pegunungan Sierra Nevada di Spanyol di awal tahun ini, dia tidak sempat berhenti dan menikmati momen tersebut. 2Alih-alih, perempuan 45 tahun ini melakukan apa yang banyak orang mungkin lakukan, dia mencari spot terbaik mengambil swafoto untuk media sosialnya diunggah. 3Gayle bahkan mengatakan, dia sempat berdiri terlalu ke pinggiran yang curam demi foto terbaik, beruntung sang suami segera menariknya mundur. 4Setelah momen ini, Gayle memutuskan untuk berhenti bermain media sosial. 5Sepekan kemudian, dia membuat unggahan di Facebook dan Instagram, diumumkan bahwa dia akan meninggalkan kedua platform itu.
6Sebuah penelitian global pada Juli memperkirakan rata-rata seseorang menghabiskan dua jam dan 29 menit per Hari di platform media sosial. 7Ini lima menit lebih banyak dari rata-rata tahun lalu. 8Beberapa mungkin menganggap ini sebagai kebiasaan buruk yang harus dikurangi, namun bagi beberapa orang lainnya, medsos telah menjadi candu dan mereka butuh bantuan untuk mengatasinya. 9Pusat Perawatan Adiksi Inggris (UKAT), sebuah organisasi yang mengelola sejumlah tempat untuk mengatasi adiksi media sosial berkata mereka telah melihat peningkatan sebanyak 5% pada orang-orang yang mencari bantuan mengatasi adiksi selama tiga tahun terakhir. 10Dengan meningkatnya kesadaran akan kekhawatiran-kekhawatiran ini menggiring lebih banyak orang seperti Gayle untuk berhenti bermain sosmed, atau setidaknya menghabiskan lebih sedikit waktu di platform-platform ini.",Kalimat (6) terdapat kesalahan dari segi penulisan yaitu...,"A. Penggunaan huruf kapital
B. Tidak menggunakan tanda baca koma padahal diperlukan
C. Pemborosan kata
D. Menggunakan kata tidak baku
E. Terdapat kata yang tidak mengikuti kaidah KTSP",A. Penggunaan huruf kapital,kesalahan penulisan,a2,65,40,sedang
li13,"Teks 3.
1Kementerian Kesehatan, diacu pada pedoman Organisasi Kesehatan Dunia (WHO), menganjurkan konsumsi gula tambahan per orang per hari sebesar 50 gram atau empat sendok makan. 2WHO bahkan mengatakan konsumsi gula tambahan di bawah 25 gram per hari akan memberi manfaat kesehatan tambahan.3Gula tambahan yang dimaksud mengacu pada monosakarida (seperti glukosa dan fruktosa) serta disakarida (seperti sukrosa) yang ditambahkan ke makanan dan minuman oleh produsen, serta gula yang secara alami ada di dalam madu, sirup, jus buah, dan konsentrat jus buah.
4Pedoman itu tidak mengacu pada gula alami yang terkandung di dalam buah-buahan, sayuran segar, dan gula alami di dalam susu karena sejauh ini belum ada bukti efek samping dari konsumsi gula tersebut. 5Menurut WHO, gula tambahan itu biasanya tersembunyi di dalam produk makanan dan minuman olahan, termasuk MBDK. 6Minuman kemasan atau produk olahan yang dimaksud, menurut Badan Pengawas Obat dan Makanan (BPOM) adalah yang memiliki izin edar dan masa simpan lebih dari tujuh hari. 7Misalnya, minuman soda kaleng yang bisa mengandung 27 gram gula.
8Di Indonesia, informasi kandungan gizi, termasuk gula, dalam minuman kemasan itu telah diatur oleh Peraturan Badan Pengawas Obat dan Minuman (BPOM) Nomor 26 Tahun 2021. 9Gerai yang sedang menjadi sorotan, Es Teh Indonesia, juga sempat membagikan bahwa salah satu menunya, es teh susu nusantara, mengandung 31 gram gula. 10Sedangkan, minuman boba seperti Chatime mengandung 24 gram gula untuk takaran normal, meski konsumen bisa meminta takaran gula yang lebih sedikit. 11Peraturan Menteri Kesehatan Nomor 30 Tahun 2013 mewajibkan produsen pangan siap saji yang memiliki lebih dari 250 gerai untuk memberikan informasi kandungan gula, garam, dan lemak serta pesan kesehatan melalui informasi dan promosinya. 12Namun, pelaksanaan dan pengawasannya selama ini belum jelas. 13Banyak industri-industri pangan siap saji yang tidak secara terbuka mencantumkan kandungan gulanya. 14Selain itu, belum jelas pula sanksi yang dikenakan terhadap gerai-gerai pangan siap saji yang tidak mencantumkan pangan siap saji.",Kalimat (1) perlu disempurnakan dengan...,"A. Menganjurkan seharusnya dianjurkan
B. Partikel per seharusnya tidak ditulis terpisah
C. Kata hari seharusnya ditulis kapital
D. Diacu seharusnya mengacu
E. Angka seharusnya ditulis huruf",D. Diacu seharusnya mengacu,perbaikan suatu kalimat,a3,667,166,sulit
li14,"Teks 3.
1Kementerian Kesehatan, diacu pada pedoman Organisasi Kesehatan Dunia (WHO), menganjurkan konsumsi gula tambahan per orang per hari sebesar 50 gram atau empat sendok makan. 2WHO bahkan mengatakan konsumsi gula tambahan di bawah 25 gram per hari akan memberi manfaat kesehatan tambahan.3Gula tambahan yang dimaksud mengacu pada monosakarida (seperti glukosa dan fruktosa) serta disakarida (seperti sukrosa) yang ditambahkan ke makanan dan minuman oleh produsen, serta gula yang secara alami ada di dalam madu, sirup, jus buah, dan konsentrat jus buah.
4Pedoman itu tidak mengacu pada gula alami yang terkandung di dalam buah-buahan, sayuran segar, dan gula alami di dalam susu karena sejauh ini belum ada bukti efek samping dari konsumsi gula tersebut. 5Menurut WHO, gula tambahan itu biasanya tersembunyi di dalam produk makanan dan minuman olahan, termasuk MBDK. 6Minuman kemasan atau produk olahan yang dimaksud, menurut Badan Pengawas Obat dan Makanan (BPOM) adalah yang memiliki izin edar dan masa simpan lebih dari tujuh hari. 7Misalnya, minuman soda kaleng yang bisa mengandung 27 gram gula.
8Di Indonesia, informasi kandungan gizi, termasuk gula, dalam minuman kemasan itu telah diatur oleh Peraturan Badan Pengawas Obat dan Minuman (BPOM) Nomor 26 Tahun 2021. 9Gerai yang sedang menjadi sorotan, Es Teh Indonesia, juga sempat membagikan bahwa salah satu menunya, es teh susu nusantara, mengandung 31 gram gula. 10Sedangkan, minuman boba seperti Chatime mengandung 24 gram gula untuk takaran normal, meski konsumen bisa meminta takaran gula yang lebih sedikit. 11Peraturan Menteri Kesehatan Nomor 30 Tahun 2013 mewajibkan produsen pangan siap saji yang memiliki lebih dari 250 gerai untuk memberikan informasi kandungan gula, garam, dan lemak serta pesan kesehatan melalui informasi dan promosinya. 12Namun, pelaksanaan dan pengawasannya selama ini belum jelas. 13Banyak industri-industri pangan siap saji yang tidak secara terbuka mencantumkan kandungan gulanya. 14Selain itu, belum jelas pula sanksi yang dikenakan terhadap gerai-gerai pangan siap saji yang tidak mencantumkan pangan siap saji.",Kata yang harus dihilangkan pada kalimat (13) adalah...,"A. Yang
B. Kandungan
C. Siap
D. Industri
E. Terbuka",D. Industri,perbaikan suatu kalimat,a3,200,166,mudah
li15,"Teks 3.
1Kementerian Kesehatan, diacu pada pedoman Organisasi Kesehatan Dunia (WHO), menganjurkan konsumsi gula tambahan per orang per hari sebesar 50 gram atau empat sendok makan. 2WHO bahkan mengatakan konsumsi gula tambahan di bawah 25 gram per hari akan memberi manfaat kesehatan tambahan.3Gula tambahan yang dimaksud mengacu pada monosakarida (seperti glukosa dan fruktosa) serta disakarida (seperti sukrosa) yang ditambahkan ke makanan dan minuman oleh produsen, serta gula yang secara alami ada di dalam madu, sirup, jus buah, dan konsentrat jus buah.
4Pedoman itu tidak mengacu pada gula alami yang terkandung di dalam buah-buahan, sayuran segar, dan gula alami di dalam susu karena sejauh ini belum ada bukti efek samping dari konsumsi gula tersebut. 5Menurut WHO, gula tambahan itu biasanya tersembunyi di dalam produk makanan dan minuman olahan, termasuk MBDK. 6Minuman kemasan atau produk olahan yang dimaksud, menurut Badan Pengawas Obat dan Makanan (BPOM) adalah yang memiliki izin edar dan masa simpan lebih dari tujuh hari. 7Misalnya, minuman soda kaleng yang bisa mengandung 27 gram gula.
8Di Indonesia, informasi kandungan gizi, termasuk gula, dalam minuman kemasan itu telah diatur oleh Peraturan Badan Pengawas Obat dan Minuman (BPOM) Nomor 26 Tahun 2021. 9Gerai yang sedang menjadi sorotan, Es Teh Indonesia, juga sempat membagikan bahwa salah satu menunya, es teh susu nusantara, mengandung 31 gram gula. 10Sedangkan, minuman boba seperti Chatime mengandung 24 gram gula untuk takaran normal, meski konsumen bisa meminta takaran gula yang lebih sedikit. 11Peraturan Menteri Kesehatan Nomor 30 Tahun 2013 mewajibkan produsen pangan siap saji yang memiliki lebih dari 250 gerai untuk memberikan informasi kandungan gula, garam, dan lemak serta pesan kesehatan melalui informasi dan promosinya. 12Namun, pelaksanaan dan pengawasannya selama ini belum jelas. 13Banyak industri-industri pangan siap saji yang tidak secara terbuka mencantumkan kandungan gulanya. 14Selain itu, belum jelas pula sanksi yang dikenakan terhadap gerai-gerai pangan siap saji yang tidak mencantumkan pangan siap saji.",Kata yang tepat untuk menggantikan kata bercetak tebal dalam bacaan adalah...,"A. Tertera
B. Terkandung
C. Terdapat
D. Terhadap
E. Tertulis",B. Terkandung,perbaikan kata,a3,202,139,sedang
li16,"Teks 3.
1Kementerian Kesehatan, diacu pada pedoman Organisasi Kesehatan Dunia (WHO), menganjurkan konsumsi gula tambahan per orang per hari sebesar 50 gram atau empat sendok makan. 2WHO bahkan mengatakan konsumsi gula tambahan di bawah 25 gram per hari akan memberi manfaat kesehatan tambahan.3Gula tambahan yang dimaksud mengacu pada monosakarida (seperti glukosa dan fruktosa) serta disakarida (seperti sukrosa) yang ditambahkan ke makanan dan minuman oleh produsen, serta gula yang secara alami ada di dalam madu, sirup, jus buah, dan konsentrat jus buah.
4Pedoman itu tidak mengacu pada gula alami yang terkandung di dalam buah-buahan, sayuran segar, dan gula alami di dalam susu karena sejauh ini belum ada bukti efek samping dari konsumsi gula tersebut. 5Menurut WHO, gula tambahan itu biasanya tersembunyi di dalam produk makanan dan minuman olahan, termasuk MBDK. 6Minuman kemasan atau produk olahan yang dimaksud, menurut Badan Pengawas Obat dan Makanan (BPOM) adalah yang memiliki izin edar dan masa simpan lebih dari tujuh hari. 7Misalnya, minuman soda kaleng yang bisa mengandung 27 gram gula.
8Di Indonesia, informasi kandungan gizi, termasuk gula, dalam minuman kemasan itu telah diatur oleh Peraturan Badan Pengawas Obat dan Minuman (BPOM) Nomor 26 Tahun 2021. 9Gerai yang sedang menjadi sorotan, Es Teh Indonesia, juga sempat membagikan bahwa salah satu menunya, es teh susu nusantara, mengandung 31 gram gula. 10Sedangkan, minuman boba seperti Chatime mengandung 24 gram gula untuk takaran normal, meski konsumen bisa meminta takaran gula yang lebih sedikit. 11Peraturan Menteri Kesehatan Nomor 30 Tahun 2013 mewajibkan produsen pangan siap saji yang memiliki lebih dari 250 gerai untuk memberikan informasi kandungan gula, garam, dan lemak serta pesan kesehatan melalui informasi dan promosinya. 12Namun, pelaksanaan dan pengawasannya selama ini belum jelas. 13Banyak industri-industri pangan siap saji yang tidak secara terbuka mencantumkan kandungan gulanya. 14Selain itu, belum jelas pula sanksi yang dikenakan terhadap gerai-gerai pangan siap saji yang tidak mencantumkan pangan siap saji.","Kalimat yang dapat dihilangkan dari teks bacaan
tersebut adalah...","A. (4)
B. (5)
C. (6)
D. (7)
E. (8)",D. (7),Kalimat yang dapat dihilangkan,a3,476,46,sulit
li17,"Teks 3.
1Kementerian Kesehatan, diacu pada pedoman Organisasi Kesehatan Dunia (WHO), menganjurkan konsumsi gula tambahan per orang per hari sebesar 50 gram atau empat sendok makan. 2WHO bahkan mengatakan konsumsi gula tambahan di bawah 25 gram per hari akan memberi manfaat kesehatan tambahan.3Gula tambahan yang dimaksud mengacu pada monosakarida (seperti glukosa dan fruktosa) serta disakarida (seperti sukrosa) yang ditambahkan ke makanan dan minuman oleh produsen, serta gula yang secara alami ada di dalam madu, sirup, jus buah, dan konsentrat jus buah.
4Pedoman itu tidak mengacu pada gula alami yang terkandung di dalam buah-buahan, sayuran segar, dan gula alami di dalam susu karena sejauh ini belum ada bukti efek samping dari konsumsi gula tersebut. 5Menurut WHO, gula tambahan itu biasanya tersembunyi di dalam produk makanan dan minuman olahan, termasuk MBDK. 6Minuman kemasan atau produk olahan yang dimaksud, menurut Badan Pengawas Obat dan Makanan (BPOM) adalah yang memiliki izin edar dan masa simpan lebih dari tujuh hari. 7Misalnya, minuman soda kaleng yang bisa mengandung 27 gram gula.
8Di Indonesia, informasi kandungan gizi, termasuk gula, dalam minuman kemasan itu telah diatur oleh Peraturan Badan Pengawas Obat dan Minuman (BPOM) Nomor 26 Tahun 2021. 9Gerai yang sedang menjadi sorotan, Es Teh Indonesia, juga sempat membagikan bahwa salah satu menunya, es teh susu nusantara, mengandung 31 gram gula. 10Sedangkan, minuman boba seperti Chatime mengandung 24 gram gula untuk takaran normal, meski konsumen bisa meminta takaran gula yang lebih sedikit. 11Peraturan Menteri Kesehatan Nomor 30 Tahun 2013 mewajibkan produsen pangan siap saji yang memiliki lebih dari 250 gerai untuk memberikan informasi kandungan gula, garam, dan lemak serta pesan kesehatan melalui informasi dan promosinya. 12Namun, pelaksanaan dan pengawasannya selama ini belum jelas. 13Banyak industri-industri pangan siap saji yang tidak secara terbuka mencantumkan kandungan gulanya. 14Selain itu, belum jelas pula sanksi yang dikenakan terhadap gerai-gerai pangan siap saji yang tidak mencantumkan pangan siap saji.",Pernyataan yang dapat melemahkan argumen paragraf (1) adalah...,"A. Mengonsumsi gula tambahan di atas 25 gram jika tidak dikonsumsi berturut-turut dapat memberi dampak baik
B. Gula tambahan adalah gula yang biasanya terdapat pada minuman kalang
C. Minuman kaleng lebih baik dihindari apalagi minuman kaleng yang mengandung gula di atas 25 gram
D. Tidak salahnya sejak dini kita mengontrol konsumsi gula dibawah 25 gram untuk memberikan kesehatan tambahan
E. Minuman kaleng memang sangat nikmat tetapi kita sebagai konsumen harus cerdas, ingin memilih kenikmatan sementara atau efek ke kesehatan tubuh jangka panjang",A. Mengonsumsi gula tambahan di atas 25 gram jika tidak dikonsumsi berturut-turut dapat memberi dampak baik,pernyataan yang melemahkan,a3,577,33,sulit
li18,"Teks 3.
1Kementerian Kesehatan, diacu pada pedoman Organisasi Kesehatan Dunia (WHO), menganjurkan konsumsi gula tambahan per orang per hari sebesar 50 gram atau empat sendok makan. 2WHO bahkan mengatakan konsumsi gula tambahan di bawah 25 gram per hari akan memberi manfaat kesehatan tambahan.3Gula tambahan yang dimaksud mengacu pada monosakarida (seperti glukosa dan fruktosa) serta disakarida (seperti sukrosa) yang ditambahkan ke makanan dan minuman oleh produsen, serta gula yang secara alami ada di dalam madu, sirup, jus buah, dan konsentrat jus buah.
4Pedoman itu tidak mengacu pada gula alami yang terkandung di dalam buah-buahan, sayuran segar, dan gula alami di dalam susu karena sejauh ini belum ada bukti efek samping dari konsumsi gula tersebut. 5Menurut WHO, gula tambahan itu biasanya tersembunyi di dalam produk makanan dan minuman olahan, termasuk MBDK. 6Minuman kemasan atau produk olahan yang dimaksud, menurut Badan Pengawas Obat dan Makanan (BPOM) adalah yang memiliki izin edar dan masa simpan lebih dari tujuh hari. 7Misalnya, minuman soda kaleng yang bisa mengandung 27 gram gula.
8Di Indonesia, informasi kandungan gizi, termasuk gula, dalam minuman kemasan itu telah diatur oleh Peraturan Badan Pengawas Obat dan Minuman (BPOM) Nomor 26 Tahun 2021. 9Gerai yang sedang menjadi sorotan, Es Teh Indonesia, juga sempat membagikan bahwa salah satu menunya, es teh susu nusantara, mengandung 31 gram gula. 10Sedangkan, minuman boba seperti Chatime mengandung 24 gram gula untuk takaran normal, meski konsumen bisa meminta takaran gula yang lebih sedikit. 11Peraturan Menteri Kesehatan Nomor 30 Tahun 2013 mewajibkan produsen pangan siap saji yang memiliki lebih dari 250 gerai untuk memberikan informasi kandungan gula, garam, dan lemak serta pesan kesehatan melalui informasi dan promosinya. 12Namun, pelaksanaan dan pengawasannya selama ini belum jelas. 13Banyak industri-industri pangan siap saji yang tidak secara terbuka mencantumkan kandungan gulanya. 14Selain itu, belum jelas pula sanksi yang dikenakan terhadap gerai-gerai pangan siap saji yang tidak mencantumkan pangan siap saji.",Ilustrasi yang tepat untuk menjelaskan bacaan tersebut adalah...,"A. Data yang menunjukkan produk-produk mengandung gula tambahan lebih dari 25 gram
B. Video produsen yang menambahkan produknya gula tambahan lebih dari 25 gram
C. Kurva tanggapan konsumen terhadap produk cepat saji mengandung gula lebih 25 gram
D. Bagan yang menunjukkan produk yang layak konsumsi dan tidak layak konsumsi
E. Video WHO terkait larangan mengonsumsi gula tambahan lebih dari 25 gram",A. Data yang menunjukkan produk-produk mengandung gula tambahan lebih dari 25 gram,ilustrasi sesuai bacaan,a3,892,261,sulit
li19,"Teks 3.
1Kementerian Kesehatan, diacu pada pedoman Organisasi Kesehatan Dunia (WHO), menganjurkan konsumsi gula tambahan per orang per hari sebesar 50 gram atau empat sendok makan. 2WHO bahkan mengatakan konsumsi gula tambahan di bawah 25 gram per hari akan memberi manfaat kesehatan tambahan.3Gula tambahan yang dimaksud mengacu pada monosakarida (seperti glukosa dan fruktosa) serta disakarida (seperti sukrosa) yang ditambahkan ke makanan dan minuman oleh produsen, serta gula yang secara alami ada di dalam madu, sirup, jus buah, dan konsentrat jus buah.
4Pedoman itu tidak mengacu pada gula alami yang terkandung di dalam buah-buahan, sayuran segar, dan gula alami di dalam susu karena sejauh ini belum ada bukti efek samping dari konsumsi gula tersebut. 5Menurut WHO, gula tambahan itu biasanya tersembunyi di dalam produk makanan dan minuman olahan, termasuk MBDK. 6Minuman kemasan atau produk olahan yang dimaksud, menurut Badan Pengawas Obat dan Makanan (BPOM) adalah yang memiliki izin edar dan masa simpan lebih dari tujuh hari. 7Misalnya, minuman soda kaleng yang bisa mengandung 27 gram gula.
8Di Indonesia, informasi kandungan gizi, termasuk gula, dalam minuman kemasan itu telah diatur oleh Peraturan Badan Pengawas Obat dan Minuman (BPOM) Nomor 26 Tahun 2021. 9Gerai yang sedang menjadi sorotan, Es Teh Indonesia, juga sempat membagikan bahwa salah satu menunya, es teh susu nusantara, mengandung 31 gram gula. 10Sedangkan, minuman boba seperti Chatime mengandung 24 gram gula untuk takaran normal, meski konsumen bisa meminta takaran gula yang lebih sedikit. 11Peraturan Menteri Kesehatan Nomor 30 Tahun 2013 mewajibkan produsen pangan siap saji yang memiliki lebih dari 250 gerai untuk memberikan informasi kandungan gula, garam, dan lemak serta pesan kesehatan melalui informasi dan promosinya. 12Namun, pelaksanaan dan pengawasannya selama ini belum jelas. 13Banyak industri-industri pangan siap saji yang tidak secara terbuka mencantumkan kandungan gulanya. 14Selain itu, belum jelas pula sanksi yang dikenakan terhadap gerai-gerai pangan siap saji yang tidak mencantumkan pangan siap saji.",Kalimat (1) dengan kalimat (2) dalam bacaan di atas mempunyai hubungan...,"A. Memperinci argumen
B. Pokok permalasahan yang berbeda
C. Memperluas permasalahan
D. Tidak berhubungan sama sekali
E. Gagasan yang bertentangan",A. Memperinci argumen,hubungan antar kalimat,a3,633,8,sulit
li20,"Teks 3.
1Kementerian Kesehatan, diacu pada pedoman Organisasi Kesehatan Dunia (WHO), menganjurkan konsumsi gula tambahan per orang per hari sebesar 50 gram atau empat sendok makan. 2WHO bahkan mengatakan konsumsi gula tambahan di bawah 25 gram per hari akan memberi manfaat kesehatan tambahan.3Gula tambahan yang dimaksud mengacu pada monosakarida (seperti glukosa dan fruktosa) serta disakarida (seperti sukrosa) yang ditambahkan ke makanan dan minuman oleh produsen, serta gula yang secara alami ada di dalam madu, sirup, jus buah, dan konsentrat jus buah.
4Pedoman itu tidak mengacu pada gula alami yang terkandung di dalam buah-buahan, sayuran segar, dan gula alami di dalam susu karena sejauh ini belum ada bukti efek samping dari konsumsi gula tersebut. 5Menurut WHO, gula tambahan itu biasanya tersembunyi di dalam produk makanan dan minuman olahan, termasuk MBDK. 6Minuman kemasan atau produk olahan yang dimaksud, menurut Badan Pengawas Obat dan Makanan (BPOM) adalah yang memiliki izin edar dan masa simpan lebih dari tujuh hari. 7Misalnya, minuman soda kaleng yang bisa mengandung 27 gram gula.
8Di Indonesia, informasi kandungan gizi, termasuk gula, dalam minuman kemasan itu telah diatur oleh Peraturan Badan Pengawas Obat dan Minuman (BPOM) Nomor 26 Tahun 2021. 9Gerai yang sedang menjadi sorotan, Es Teh Indonesia, juga sempat membagikan bahwa salah satu menunya, es teh susu nusantara, mengandung 31 gram gula. 10Sedangkan, minuman boba seperti Chatime mengandung 24 gram gula untuk takaran normal, meski konsumen bisa meminta takaran gula yang lebih sedikit. 11Peraturan Menteri Kesehatan Nomor 30 Tahun 2013 mewajibkan produsen pangan siap saji yang memiliki lebih dari 250 gerai untuk memberikan informasi kandungan gula, garam, dan lemak serta pesan kesehatan melalui informasi dan promosinya. 12Namun, pelaksanaan dan pengawasannya selama ini belum jelas. 13Banyak industri-industri pangan siap saji yang tidak secara terbuka mencantumkan kandungan gulanya. 14Selain itu, belum jelas pula sanksi yang dikenakan terhadap gerai-gerai pangan siap saji yang tidak mencantumkan pangan siap saji.","Jika melihat konteks bacaan, maka paragraf yang mungkin ditulis setelah paragraf kedua akan membahas....","A. Produk yang aman dikonsumsi bagi setiap kalangan
B. Cara mengetahui produk rendah gula
C. Produk yang mengandung gula rendah
D. Kebijakan bagi produsen siap saji yang menyediakan produk dengan kandungan gula di atas 25 gram
E. Produk yang mengandung gula di atas 25 gram",E. Produk yang mengandung gula di atas 25 gram,Pembahasan berikutnya,a3,850,421,sedang
li21,"Teks 1.
1Dikutip dari situs Kementerian Kesehatan, tingginya konsumsi gula harian menyebabkan kadar gula dalam darah meningkat ..... hormon insulin menjadi tidak sensitif terhadap gula. 2Kadar gula dalam darahpun menjadi tinggi dan menyebabkan penyakit kencing manis. 3Diabetes dapat memicu komplikasi penyakit lain. 4Menteri Kesehatan Budi Gunadi Sadikin pada Senin (26/9) menyebut diabetes sebagai “Ibu dari segala penyakit” karena bisa memicu penyakit ginjal, stroke, jantung, hingga penyakit tidak menular lainnya. 5Budi pun mengimbau masyarakat-masyarakat untuk mengurangi konsumsi gula.
6Menurut catatan CISDI, tingkat konsumsi minuman berpemanis dalam kemasan di Indonesia meningkat 15 kali lipat dari 51 juta liter pada 1996 menjadi 780 juta liter pada 2014. 7Indonesia bahkan menjadi negara ketiga dengan konsumsi MBDK tertinggi di Asia Tenggara pada 2020. 8Jumlah penderita diabetes di Indonesia mencapai 19,47 juta orang pada 2021, dan International Diabetes Federation (IDF) memperkirakan jumlahnya akan meningkat menjadi 28,57 juta pada 2045. 9Indonesia menjadi negara dengan kelima dengan penderita diabetes terbanyak di dunia. 10Akibatnya, beban biaya kesehatan akibat penyakit tidak menular yang ditanggung pemerintah menurut data BPJS Kesehatan pada 2019 pun mencapai Rp20,27 triliun.
11Wacana untuk mengenakan cukai pada minuman berpemanis telah muncul sejak 2016. 12Menurut CISDI, penerapan cukai sebesar 20% efektif untuk menurunkan konsumsi MBDK hingga 24% dan mencegah 1,4 juta kasus diabetes selama 25 tahun. 13Pola serupa juga telah tampak di beberapa negara. 14Meksiko berhasil menurunkan jumlah pembelian MBDK sebesar 19% melalui penerapan cukai MBDK sebesar 10% dan diperkirakan akan lebih efektif bila tarif tersebut ditingkatkan. 15Selain itu, kebijakan cukai MBDK di Inggris mendorong penurunan kadar gula sebesar 11% pada 2016-2017.",Kalimat yang tepat untuk melengkapi bagian rumpang pada kalimat (1) adalah...,"A. Lalu
B. Sehingga
C. Kemudian
D. Sementara
E. Namun",B. Sehingga,kalimat yang rumpang,a4,76,37,sedang
li22,"Teks 1.
1Dikutip dari situs Kementerian Kesehatan, tingginya konsumsi gula harian menyebabkan kadar gula dalam darah meningkat ..... hormon insulin menjadi tidak sensitif terhadap gula. 2Kadar gula dalam darahpun menjadi tinggi dan menyebabkan penyakit kencing manis. 3Diabetes dapat memicu komplikasi penyakit lain. 4Menteri Kesehatan Budi Gunadi Sadikin pada Senin (26/9) menyebut diabetes sebagai “Ibu dari segala penyakit” karena bisa memicu penyakit ginjal, stroke, jantung, hingga penyakit tidak menular lainnya. 5Budi pun mengimbau masyarakat-masyarakat untuk mengurangi konsumsi gula.
6Menurut catatan CISDI, tingkat konsumsi minuman berpemanis dalam kemasan di Indonesia meningkat 15 kali lipat dari 51 juta liter pada 1996 menjadi 780 juta liter pada 2014. 7Indonesia bahkan menjadi negara ketiga dengan konsumsi MBDK tertinggi di Asia Tenggara pada 2020. 8Jumlah penderita diabetes di Indonesia mencapai 19,47 juta orang pada 2021, dan International Diabetes Federation (IDF) memperkirakan jumlahnya akan meningkat menjadi 28,57 juta pada 2045. 9Indonesia menjadi negara dengan kelima dengan penderita diabetes terbanyak di dunia. 10Akibatnya, beban biaya kesehatan akibat penyakit tidak menular yang ditanggung pemerintah menurut data BPJS Kesehatan pada 2019 pun mencapai Rp20,27 triliun.
11Wacana untuk mengenakan cukai pada minuman berpemanis telah muncul sejak 2016. 12Menurut CISDI, penerapan cukai sebesar 20% efektif untuk menurunkan konsumsi MBDK hingga 24% dan mencegah 1,4 juta kasus diabetes selama 25 tahun. 13Pola serupa juga telah tampak di beberapa negara. 14Meksiko berhasil menurunkan jumlah pembelian MBDK sebesar 19% melalui penerapan cukai MBDK sebesar 10% dan diperkirakan akan lebih efektif bila tarif tersebut ditingkatkan. 15Selain itu, kebijakan cukai MBDK di Inggris mendorong penurunan kadar gula sebesar 11% pada 2016-2017.",Kata yang harus dihilangkan dalam kalimat (5) adalah...,"A. Masyarakat-masyarakat
B. Untuk
C. Pun
D. Masyarakat
E. Mengurangi",D. Masyarakat,perbaikan suatu kalimat,a4,220,50,sulit
