id_soal,teks,soal,jawaban,jawaban_benar,materi,kode_teks,jumlah_dikerjakan,jumlah_benar,kategori_soal
li11,"Text 3
Head of the Ombudsman Jakarta, Teguh Nugroho, on Thursday said that the central government does not seem to have a comprehensive vision upon handling the coronavirus (COVID-19) pandemic. In addition to the recent talks of introducing a ‘new normal’ restriction-loosening concept despite any significant drop in the number of cases.
“The central government is still heavily revolving around political-economy considerations instead of evidence-based policies,” said Nugroho in a text message to Tempo today, May 28. He expressed his pessimism that the COVID-19 pandemic would be able to be suppressed seeing that the central government, which he claimed, remains to be inconsistent despite taking the role of the decision-maker for every Indonesian region to break the chain of COVID-19 transmission.
However, he said that he has seen otherwise. The central government often seems to be adamant tto relax the large-scale social restriction (PSBB) and try to introduce the ‘new normal’ concept amid the spread of the virus. “The relaxation of the PSBB is not unusual. The first and second PSBB phase had been hampered by the central government,” said the Ombudsman Jakarta chair.
According to Nugroho, the central policies that compromised the success of regional PSBB start from allowing people to travel across regional borders for the Eid homecoming, permitting the activities of work sectors that are excluded from PSBB regulations, up to the recent decision to allow people under 45 years old to go out of their homes and come to work. Nugroho advised people to take an example of Vietnam that has somewhat managed to control and suppress the COVID-19 pandemic.",The following paragraph of the passage most likely talk about ...,"(A) New normal concept by Indonesian government
(B) Vietnam actions to curb COVID-19 pandemic
(C) Central government political-economy policies
(D) The large-scale social restriction (PSBB) loosening in Indonesia
(E) The first and second PSBB phase in Indonesia",(B) Vietnam actions to curb COVID-19 pandemic,The following statement in text,a3,803,349,2
li12,"Text 4
Rss in Britain began clinical trials of a potential COVID-19 vaccine on Thursday, April 23, as other vaccine developers across Europe also stepped up work on experimental shots against the disease caused by the new coronavirus. A team at Britain’s Oxford University dosed the first volunteers in a trial of their vaccine - called “ChAdOx1 nCoV-19” - while Italy’s ReiThera, Germany’s Leukocare and Belgium’s Univercells said they were working together on another potential shot and aimed to start trials in a few months.
Britain’s GSK and France’s Sanofi last week announced a similar agreement to develop a COVID-19 vaccine, with trials starting in the second half of the year. As many as 100 potential COVID-19 candidate vaccines are now under development by biotech and research teams around the world, and at least five of these are in preliminary testing in people in what is known as Phase 1 clinical trials. 
The Oxford scientists said last week that large-scale production capacity was being put in place to make millions of doses of the ChAdOx1 nCoV-19 shot, even before trials show whether it is effective. They said on Thursday that the focus of initial tests is “to find out if this vaccine is going to work against COVID-19, if it won’t cause unacceptable side effects and if it induces good immune responses”.
Charlie Weller, head of vaccines at the Wellcome Trust global health charity, said on Wednesday that to develop safe and effective COVID-19 vaccines to protect everyone as soon as possible, “the world needs to be prepared to execute the largest and fastest scale-up in vaccine manufacturing history”.",In which paragraph(s) does the writer mention about urge to develop COVID-19 vaccine as safe and as soon as possible...,"(A) 1 and 3
(B) 2
(C) 3 and 4
(D) 4
(E) None of the paragraph",(D) 4,the mention of sentence in paragraph,a4,568,537,1
li13,"Text 4
Rss in Britain began clinical trials of a potential COVID-19 vaccine on Thursday, April 23, as other vaccine developers across Europe also stepped up work on experimental shots against the disease caused by the new coronavirus. A team at Britain’s Oxford University dosed the first volunteers in a trial of their vaccine - called “ChAdOx1 nCoV-19” - while Italy’s ReiThera, Germany’s Leukocare and Belgium’s Univercells said they were working together on another potential shot and aimed to start trials in a few months.
Britain’s GSK and France’s Sanofi last week announced a similar agreement to develop a COVID-19 vaccine, with trials starting in the second half of the year. As many as 100 potential COVID-19 candidate vaccines are now under development by biotech and research teams around the world, and at least five of these are in preliminary testing in people in what is known as Phase 1 clinical trials. 
The Oxford scientists said last week that large-scale production capacity was being put in place to make millions of doses of the ChAdOx1 nCoV-19 shot, even before trials show whether it is effective. They said on Thursday that the focus of initial tests is “to find out if this vaccine is going to work against COVID-19, if it won’t cause unacceptable side effects and if it induces good immune responses”.
Charlie Weller, head of vaccines at the Wellcome Trust global health charity, said on Wednesday that to develop safe and effective COVID-19 vaccines to protect everyone as soon as possible, “the world needs to be prepared to execute the largest and fastest scale-up in vaccine manufacturing history”.","Based on the passage, from 100 potential vaccine candidates, five of them tested in people because ...","(A) Volunteering the vaccine trials named ChAdOx1 nCoV-19
(B) Those vaccine candidates are in phase 1 clinical trials
(C) Announced 100 potential COVID-19 candidate vaccines
(D) The potential shot of vaccine done in research
(E) Prepare the side effects to immune responses",(B) Those vaccine candidates are in phase 1 clinical trials,the reason based on text,a4,303,62,3
li14,"Text 4
Rss in Britain began clinical trials of a potential COVID-19 vaccine on Thursday, April 23, as other vaccine developers across Europe also stepped up work on experimental shots against the disease caused by the new coronavirus. A team at Britain’s Oxford University dosed the first volunteers in a trial of their vaccine - called “ChAdOx1 nCoV-19” - while Italy’s ReiThera, Germany’s Leukocare and Belgium’s Univercells said they were working together on another potential shot and aimed to start trials in a few months.
Britain’s GSK and France’s Sanofi last week announced a similar agreement to develop a COVID-19 vaccine, with trials starting in the second half of the year. As many as 100 potential COVID-19 candidate vaccines are now under development by biotech and research teams around the world, and at least five of these are in preliminary testing in people in what is known as Phase 1 clinical trials. 
The Oxford scientists said last week that large-scale production capacity was being put in place to make millions of doses of the ChAdOx1 nCoV-19 shot, even before trials show whether it is effective. They said on Thursday that the focus of initial tests is “to find out if this vaccine is going to work against COVID-19, if it won’t cause unacceptable side effects and if it induces good immune responses”.
Charlie Weller, head of vaccines at the Wellcome Trust global health charity, said on Wednesday that to develop safe and effective COVID-19 vaccines to protect everyone as soon as possible, “the world needs to be prepared to execute the largest and fastest scale-up in vaccine manufacturing history”.",Why does the vaccine need to be produced as soon as possible...,"(A) To wipe the vaccines of COVID-19 worldwide
(B) To curb the people interest amongst COVID-19 pandemic
(C) To spread information about progress of COVID-19 vaccine
(D) To find cure of COVID-19 for people worldwide
(E) To disinfect people from COVID-19",(D) To find cure of COVID-19 for people worldwide,the reason based on text,a4,634,321,2
li15,"Text 4
Rss in Britain began clinical trials of a potential COVID-19 vaccine on Thursday, April 23, as other vaccine developers across Europe also stepped up work on experimental shots against the disease caused by the new coronavirus. A team at Britain’s Oxford University dosed the first volunteers in a trial of their vaccine - called “ChAdOx1 nCoV-19” - while Italy’s ReiThera, Germany’s Leukocare and Belgium’s Univercells said they were working together on another potential shot and aimed to start trials in a few months.
Britain’s GSK and France’s Sanofi last week announced a similar agreement to develop a COVID-19 vaccine, with trials starting in the second half of the year. As many as 100 potential COVID-19 candidate vaccines are now under development by biotech and research teams around the world, and at least five of these are in preliminary testing in people in what is known as Phase 1 clinical trials. 
The Oxford scientists said last week that large-scale production capacity was being put in place to make millions of doses of the ChAdOx1 nCoV-19 shot, even before trials show whether it is effective. They said on Thursday that the focus of initial tests is “to find out if this vaccine is going to work against COVID-19, if it won’t cause unacceptable side effects and if it induces good immune responses”.
Charlie Weller, head of vaccines at the Wellcome Trust global health charity, said on Wednesday that to develop safe and effective COVID-19 vaccines to protect everyone as soon as possible, “the world needs to be prepared to execute the largest and fastest scale-up in vaccine manufacturing history”.",Paragraph 3 conclude that...,"(A) Large-scale production capacity is about to be build to produce ChAdOx1 nCoV-19 vaccine for COVID-19
(B) ChAdOx1 nCoV-19 vaccine need to be build in large scale production facility
(C) ChAdOx1 nCoV-19 vaccine effects researched in large scale production capacity lab
(D) Large scales production capacity used to research cause unacceptable side effects of ChAdOx1 nCoV-19 vaccine
(E) Initial test is about to launched in large scales production capacity",(A) Large-scale production capacity is about to be build to produce ChAdOx1 nCoV-19 vaccine for COVID-19,conclusion of paragraph,a4,478,139,3
li16,"Text 5
In a basement lab at Stanford University Medical School, Iret-net Hor-irw’s mummy lay tightly wrapped in tattered linen as a handful of scientists looked on. Starting with his feet, the scanner rotated around the mummy, snapping X-ray-type images that appeared on nearby computer screens. The pictures, showing well-preserved bone structure, were then mathematically manipulated to generate 3-D images that give a fuller picture of the skeleton. The highly sophisticated scanning technology allows scientists to learn about the 5-foot-4-inch (163-centimeter-tall) mummy in remarkable detail without doing invasive or damaging procedures. The digital images will show features that relate to paleopathology, diseases that may have been suffered by the individual, also mummification style and patterns - how they may change through time. It will also be useful for teaching anatomy to everyone from small children through medical school.
Iret-net Hor-irw is believed to be an ancient Egyptian priest, and his mummy belongs to the Fine Arts Museums of San Francisco. It was dug up from a cemetery in Akhmim, on the east bank of the Nile. Akhmim, from which the maternal relatives of the famous King Tut come, was an important provincial capital and the site of one of Egypt’s major temples. 
Scientists have not been able to pinpoint Iret-net Hor-irw’s age when he died or his cause of death. The scanning tests may help them get a little closer. For now, they can only date him to around 500 B.C., just before the Persian conquest, when the last native Egyptian dynasty ruled. It is one of the eras which is very poorly understood.
After scientists are finished with him, Iret-net Hor-irw’s mummy will be the centerpiece of an exhibit at the Legion of Honor in San Francisco. The mummy has been out on loan from the Fine Arts Museums of San Francisco since 1944, and the exhibit, ""Very Postmortem: Mummies and Medicine,"" is considered his homecoming. ",An appropriate title for the text is _______.,"(A) Stanford Computer to Help Paleopathology
(B) An Exhibition of an Egyptian Priest’s Mummy
(C) New Technology to Find A Mummy’s Cause of Death
(D) The Homecoming of The Fine Arts Museums’ Collection
(E) Scanning Technology to Help Unwrap the Mystery of the Mummy",(E) Scanning Technology to Help Unwrap the Mystery of the Mummy,Title of text,a5,832,149,3
li17,"Text 5
In a basement lab at Stanford University Medical School, Iret-net Hor-irw’s mummy lay tightly wrapped in tattered linen as a handful of scientists looked on. Starting with his feet, the scanner rotated around the mummy, snapping X-ray-type images that appeared on nearby computer screens. The pictures, showing well-preserved bone structure, were then mathematically manipulated to generate 3-D images that give a fuller picture of the skeleton. The highly sophisticated scanning technology allows scientists to learn about the 5-foot-4-inch (163-centimeter-tall) mummy in remarkable detail without doing invasive or damaging procedures. The digital images will show features that relate to paleopathology, diseases that may have been suffered by the individual, also mummification style and patterns - how they may change through time. It will also be useful for teaching anatomy to everyone from small children through medical school.
Iret-net Hor-irw is believed to be an ancient Egyptian priest, and his mummy belongs to the Fine Arts Museums of San Francisco. It was dug up from a cemetery in Akhmim, on the east bank of the Nile. Akhmim, from which the maternal relatives of the famous King Tut come, was an important provincial capital and the site of one of Egypt’s major temples. 
Scientists have not been able to pinpoint Iret-net Hor-irw’s age when he died or his cause of death. The scanning tests may help them get a little closer. For now, they can only date him to around 500 B.C., just before the Persian conquest, when the last native Egyptian dynasty ruled. It is one of the eras which is very poorly understood.
After scientists are finished with him, Iret-net Hor-irw’s mummy will be the centerpiece of an exhibit at the Legion of Honor in San Francisco. The mummy has been out on loan from the Fine Arts Museums of San Francisco since 1944, and the exhibit, ""Very Postmortem: Mummies and Medicine,"" is considered his homecoming. ",The word invasive in paragraph 2 can be best replaced by _______.,"(A) consistent
(B) surgical
(C) serious
(D) comprehensive
(E) invading",(C) serious,The replace word,a5,420,233,2
li18,"Text 5
In a basement lab at Stanford University Medical School, Iret-net Hor-irw’s mummy lay tightly wrapped in tattered linen as a handful of scientists looked on. Starting with his feet, the scanner rotated around the mummy, snapping X-ray-type images that appeared on nearby computer screens. The pictures, showing well-preserved bone structure, were then mathematically manipulated to generate 3-D images that give a fuller picture of the skeleton. The highly sophisticated scanning technology allows scientists to learn about the 5-foot-4-inch (163-centimeter-tall) mummy in remarkable detail without doing invasive or damaging procedures. The digital images will show features that relate to paleopathology, diseases that may have been suffered by the individual, also mummification style and patterns - how they may change through time. It will also be useful for teaching anatomy to everyone from small children through medical school.
Iret-net Hor-irw is believed to be an ancient Egyptian priest, and his mummy belongs to the Fine Arts Museums of San Francisco. It was dug up from a cemetery in Akhmim, on the east bank of the Nile. Akhmim, from which the maternal relatives of the famous King Tut come, was an important provincial capital and the site of one of Egypt’s major temples. 
Scientists have not been able to pinpoint Iret-net Hor-irw’s age when he died or his cause of death. The scanning tests may help them get a little closer. For now, they can only date him to around 500 B.C., just before the Persian conquest, when the last native Egyptian dynasty ruled. It is one of the eras which is very poorly understood.
After scientists are finished with him, Iret-net Hor-irw’s mummy will be the centerpiece of an exhibit at the Legion of Honor in San Francisco. The mummy has been out on loan from the Fine Arts Museums of San Francisco since 1944, and the exhibit, ""Very Postmortem: Mummies and Medicine,"" is considered his homecoming. ",What can be learnt from the computer images about the mummy?,"(A) How long he had lived.
(B) How he died.
(C) His hierarchy in Egyptian temples.
(D) How he was mummified.
(E) How he had served King Tut.",(B) How he died,Learning from the text,a5,500,35,3
li19,"Text 5
In a basement lab at Stanford University Medical School, Iret-net Hor-irw’s mummy lay tightly wrapped in tattered linen as a handful of scientists looked on. Starting with his feet, the scanner rotated around the mummy, snapping X-ray-type images that appeared on nearby computer screens. The pictures, showing well-preserved bone structure, were then mathematically manipulated to generate 3-D images that give a fuller picture of the skeleton. The highly sophisticated scanning technology allows scientists to learn about the 5-foot-4-inch (163-centimeter-tall) mummy in remarkable detail without doing invasive or damaging procedures. The digital images will show features that relate to paleopathology, diseases that may have been suffered by the individual, also mummification style and patterns - how they may change through time. It will also be useful for teaching anatomy to everyone from small children through medical school.
Iret-net Hor-irw is believed to be an ancient Egyptian priest, and his mummy belongs to the Fine Arts Museums of San Francisco. It was dug up from a cemetery in Akhmim, on the east bank of the Nile. Akhmim, from which the maternal relatives of the famous King Tut come, was an important provincial capital and the site of one of Egypt’s major temples. 
Scientists have not been able to pinpoint Iret-net Hor-irw’s age when he died or his cause of death. The scanning tests may help them get a little closer. For now, they can only date him to around 500 B.C., just before the Persian conquest, when the last native Egyptian dynasty ruled. It is one of the eras which is very poorly understood.
After scientists are finished with him, Iret-net Hor-irw’s mummy will be the centerpiece of an exhibit at the Legion of Honor in San Francisco. The mummy has been out on loan from the Fine Arts Museums of San Francisco since 1944, and the exhibit, ""Very Postmortem: Mummies and Medicine,"" is considered his homecoming. ",Which of the following statements about the text is FALSE?,"(A) The mummies bone structure is in fine condition.
(B) The mummy can serve educational purposes.
(C) The mummy was thought to be one of the Egyptian kings.
(D) The mummy belongs to an American museum.
(E) The scientists are able to tell the mummies medical history.",(A) The mummies bone structure is in fine condition.,following statement in text,a5,191,154,1
li20,"Text 5
In a basement lab at Stanford University Medical School, Iret-net Hor-irw’s mummy lay tightly wrapped in tattered linen as a handful of scientists looked on. Starting with his feet, the scanner rotated around the mummy, snapping X-ray-type images that appeared on nearby computer screens. The pictures, showing well-preserved bone structure, were then mathematically manipulated to generate 3-D images that give a fuller picture of the skeleton. The highly sophisticated scanning technology allows scientists to learn about the 5-foot-4-inch (163-centimeter-tall) mummy in remarkable detail without doing invasive or damaging procedures. The digital images will show features that relate to paleopathology, diseases that may have been suffered by the individual, also mummification style and patterns - how they may change through time. It will also be useful for teaching anatomy to everyone from small children through medical school.
Iret-net Hor-irw is believed to be an ancient Egyptian priest, and his mummy belongs to the Fine Arts Museums of San Francisco. It was dug up from a cemetery in Akhmim, on the east bank of the Nile. Akhmim, from which the maternal relatives of the famous King Tut come, was an important provincial capital and the site of one of Egypt’s major temples. 
Scientists have not been able to pinpoint Iret-net Hor-irw’s age when he died or his cause of death. The scanning tests may help them get a little closer. For now, they can only date him to around 500 B.C., just before the Persian conquest, when the last native Egyptian dynasty ruled. It is one of the eras which is very poorly understood.
After scientists are finished with him, Iret-net Hor-irw’s mummy will be the centerpiece of an exhibit at the Legion of Honor in San Francisco. The mummy has been out on loan from the Fine Arts Museums of San Francisco since 1944, and the exhibit, ""Very Postmortem: Mummies and Medicine,"" is considered his homecoming. ",The text is most probably found in _______.,"(A) a leaflet of a museum exhibition
(B) an article in a medical journal
(C) a preface of an exhibition programme book
(D) an article in a newspaper",(A) a leaflet of a museum exhibition,the function of the text,a5,802,729,1
li21,,"A: ""Did you receive our inquiry? When will we receive your confirmation?""
B: ""My apology. It seems that _______. Could you possibly resend it?""","(A) we mislay your letter
(B) your letter is mislaid
(C) we had mislaid your letter
(D) your letter has been mislaid
(E) your letter was mislaid",(B) your letter is mislaid,fill the blank spot,a6,4,3,1
li22,,"______ a new policy related to the establishment of business was released, entrepreneurs had found it difficult to get a license for their new businesses.","(A) When
(B) After
(C) Since
(D) Until
(E) While",(B) Since,fill the blank spot,a7,30,5,3
li23,,"A: ""Excuse me. Could you tell me which bus
I should take to get to Plaza Indonesia?""
B: ""Sorry, I don’t know. You _______ ask the
driver.""","(A) could have
(B) had better
(C) ought to have
(D) must have
(E) would rather",(B) Had better,fill the blank spot,a8,842,428,2
li24,,"By the time Mr. Arifin retires, his youngest child will have graduated from university. This means that Mr. Arifin _______ when his youngest son graduates.","(A) will still work
(B) will retire
(C) doesn’t want to retire
(D) wants to work
(E) doesn’t want to work",(B) Will retire,fill the blank spot,a9,443,92,3
li25,"A quick and easy Chocolate cheese cake recipe
• Yield : 6 servings
• Prep. Time :5 minutes
• Cook Time : 40 minutes
• Total Time : 45 minutes
Ingredients:
• 16 ounces cream cheese, 2 packages, softened
• 1⁄2 cup sugar
• 1⁄2 teaspoon vanilla
• 2 large eggs
• 4 ounces semi-sweet chocolate chips
• 1 prepared Graham cracker crust
Directions:
• Beat cream cheese, sugar and vanilla at medium speed until well-blended. Blend in 2 eggs. Stir in chocolate chips then pour batter into Graham cracker crust. (you may sprinkle 1⁄4 cup mini semi sweet chocolate chips on top if you desire).
• Bake at 35 degree Celcius for 40 minutes, or until certer is almost set. Cool.
• For best results refrigerate for 3 hours.",How many persons is the cake for?,"(A) 2
(B) 5
(C) 6
(D) 3
(E) 4",(C) 6,the correct answer based on text,a10,88,0,3
li26,"A quick and easy Chocolate cheese cake recipe
• Yield : 6 servings
• Prep. Time :5 minutes
• Cook Time : 40 minutes
• Total Time : 45 minutes
Ingredients:
• 16 ounces cream cheese, 2 packages, softened
• 1⁄2 cup sugar
• 1⁄2 teaspoon vanilla
• 2 large eggs
• 4 ounces semi-sweet chocolate chips
• 1 prepared Graham cracker crust
Directions:
• Beat cream cheese, sugar and vanilla at medium speed until well-blended. Blend in 2 eggs. Stir in chocolate chips then pour batter into Graham cracker crust. (you may sprinkle 1⁄4 cup mini semi sweet chocolate chips on top if you desire).
• Bake at 35 degree Celcius for 40 minutes, or until certer is almost set. Cool.
• For best results refrigerate for 3 hours.",The goal of the text is to tell about ...,"(A) how to beat cream cheese
(B) how to blend sugar and vanilla
(C) how to bake chocolate cheese and cake
(D) how make chocolate cheese cake
(E) how to make mini sweet chocolate chips",(C) how to bake chocolate cheese and cake,the goal of text,a10,679,660,1
li27,"Though fears concerning the Coronavirus persist among the public, the film industry is ushering people to cinemas with discount coupons for movie tickets. The Korean Film Council, a state-funded institution, will be giving out discount coupons for movie tickets over a three-week period starting Monday.
Cinemagoers will be able to receive a 6,000 won (US$4.90) discount per movie ticket, according to the KOFIC’s announcement made last week. The discount coupons, which will allow theatergoers to watch movies at about half-price -- average movie tickets priced around 10,000 won here -- are applicable only for films screened Thursday through Sunday.
The three biggest multiplexes -- CGV, Megabox and Lotte Cinema -- will distribute the coupons through their respective websites, with two coupons limited to each person per week on a first come, first served basis. Another multiplex operator, Cine Q stated anyone who reserves tickets will get the discount within the period. Four tickets are allowed per person per week.
The discount event was originally slated to kick off as a post-COVID-19 support measure for the film industry around May 21, in line with the government’s easing of social distancing rules in early May. However, with the sudden eruption of mass infections stemming from the Itaewon area in Seoul, the promotion was postponed. KOFIC has reassured that safety measures will be followed for theaters, including checking temperatures, distanced seating and a strict quarantine system inside the halls.",The second paragraph is about...,"(A) KOFIC announcement about 6.000 Won cinema discount to attract people to watch movies
(B) Korean Film Council (KOFIC) push people to watch cinema
(C) KOFIC coupon distributed in several cinemas
(D) Discount given to support Korean film industry
(E) KOFIC cinema discount amidst COVID-19 mass infections in Seoul",(A) KOFIC announcement about 6.000 Won cinema discount to attract people to watch movies,the main of paragraph,a11,516,107,3
li28,"Though fears concerning the Coronavirus persist among the public, the film industry is ushering people to cinemas with discount coupons for movie tickets. The Korean Film Council, a state-funded institution, will be giving out discount coupons for movie tickets over a three-week period starting Monday.
Cinemagoers will be able to receive a 6,000 won (US$4.90) discount per movie ticket, according to the KOFIC’s announcement made last week. The discount coupons, which will allow theatergoers to watch movies at about half-price -- average movie tickets priced around 10,000 won here -- are applicable only for films screened Thursday through Sunday.
The three biggest multiplexes -- CGV, Megabox and Lotte Cinema -- will distribute the coupons through their respective websites, with two coupons limited to each person per week on a first come, first served basis. Another multiplex operator, Cine Q stated anyone who reserves tickets will get the discount within the period. Four tickets are allowed per person per week.
The discount event was originally slated to kick off as a post-COVID-19 support measure for the film industry around May 21, in line with the government’s easing of social distancing rules in early May. However, with the sudden eruption of mass infections stemming from the Itaewon area in Seoul, the promotion was postponed. KOFIC has reassured that safety measures will be followed for theaters, including checking temperatures, distanced seating and a strict quarantine system inside the halls.",How is the last sentence of paragraph 1 related to paragraph 2 ...,"(A) Paragraph 1 give statement about movie ticket discount and paragraph 2 describing the statement from paragraph 1
(B) Paragraph 1 give conclusion about paragraph 2 statement
(C) Paragraph 1 identified problem discussed in paragraph 2
(D) Paragraph 1 state problem discussed in paragraph 2
(E) Paragraph 1 summarize the paragraph 2",(A) Paragraph 1 give statement about movie ticket discount and paragraph 2 describing the statement from paragraph 1,relation one setence to another sentence,a11,720,244,3
li29,"Though fears concerning the Coronavirus persist among the public, the film industry is ushering people to cinemas with discount coupons for movie tickets. The Korean Film Council, a state-funded institution, will be giving out discount coupons for movie tickets over a three-week period starting Monday.
Cinemagoers will be able to receive a 6,000 won (US$4.90) discount per movie ticket, according to the KOFIC’s announcement made last week. The discount coupons, which will allow theatergoers to watch movies at about half-price -- average movie tickets priced around 10,000 won here -- are applicable only for films screened Thursday through Sunday.
The three biggest multiplexes -- CGV, Megabox and Lotte Cinema -- will distribute the coupons through their respective websites, with two coupons limited to each person per week on a first come, first served basis. Another multiplex operator, Cine Q stated anyone who reserves tickets will get the discount within the period. Four tickets are allowed per person per week.
The discount event was originally slated to kick off as a post-COVID-19 support measure for the film industry around May 21, in line with the government’s easing of social distancing rules in early May. However, with the sudden eruption of mass infections stemming from the Itaewon area in Seoul, the promotion was postponed. KOFIC has reassured that safety measures will be followed for theaters, including checking temperatures, distanced seating and a strict quarantine system inside the halls.",The word “cinemagoers” in paragraph 2 can best be replaced by,"(A) Monologue
(B) Spectator
(C) Audience
(D) Participant
(E) Player",(C) Audience,The replace word,a11,498,226,2
li30,"Though fears concerning the Coronavirus persist among the public, the film industry is ushering people to cinemas with discount coupons for movie tickets. The Korean Film Council, a state-funded institution, will be giving out discount coupons for movie tickets over a three-week period starting Monday.
Cinemagoers will be able to receive a 6,000 won (US$4.90) discount per movie ticket, according to the KOFIC’s announcement made last week. The discount coupons, which will allow theatergoers to watch movies at about half-price -- average movie tickets priced around 10,000 won here -- are applicable only for films screened Thursday through Sunday.
The three biggest multiplexes -- CGV, Megabox and Lotte Cinema -- will distribute the coupons through their respective websites, with two coupons limited to each person per week on a first come, first served basis. Another multiplex operator, Cine Q stated anyone who reserves tickets will get the discount within the period. Four tickets are allowed per person per week.
The discount event was originally slated to kick off as a post-COVID-19 support measure for the film industry around May 21, in line with the government’s easing of social distancing rules in early May. However, with the sudden eruption of mass infections stemming from the Itaewon area in Seoul, the promotion was postponed. KOFIC has reassured that safety measures will be followed for theaters, including checking temperatures, distanced seating and a strict quarantine system inside the halls.",Why The Korean Film Council (KOFIC) give movie ticket discount coupon across theatres in Korea...,"(A) Minimize Coronavirus impact to Korean movie industry
(B) Prevent coronavirus in Korea theatres
(C) Attract people to attend to cinema during Coronavirus pandemic
(D) Give discount to Korean cinemagoers
(E) Announce cinema discount all over Korea",(C) Attract people to attend to cinema during Coronavirus pandemic,the reason based on text,a11,917,477,2
li31,"As the coronavirus (COVID-19) started to spread worldwide, there have been a plethora of conspiracy theories roaming internet forums alleging the virus's source in an attempt to make sense of the pandemic that has crippled the global community. Prominent themes coming from these theories try to link the source of the coronavirus to a Chinese classified biologicl weapons program located in Wuhan, while the other major theory links the pandemic to a grand design intentionally made by major pharmaceutical companies.
Entrepreneur Bill Gates is also being blamed for the cause of COVID-19, together with the World Health Organization (WHO) as the alleged culprit. This begs the question of whether there are any truths behind these allegations. Talking more about the virus, the researcher said that the SARS CoV-2 might naturally undergo an evolution now that enables it to survive natural selection that ends up sparking illnesses.
A researcher at the Department of Microbiology of Hasanuddin University's Faculty of Medicine, Rizalinda Syahril, said that the allegations have yet been proven with concrete evidence. Syahril said that the virus has already been identified since 1965 as at the time, it infected mammals and birds, causing enteritis in cows and swine. The virus then affected the respiratory systems of poultry and eventually humans. “The virus spread to numerous regions such as America, Europe, due to failing to stop the chain of transmissions,” said Syahril.",The primary purpose of this passage is to...,"(A) Blame Bill Gates creates COVID-19 pandemic worldwide
(B) Wuhan city biological laboratory suspected making biological weapon
(C) Evolution of SARS Cov-2 to become Coronavirus
(D) Coronavirus pandemic affect global community
(E) Explain coronavirus in scientific way despite plenty conspiracy theories behind it",(E) Explain coronavirus in scientific way despite plenty conspiracy theories behind it,te purpose of text,a12,802,184,3
li32,"As the coronavirus (COVID-19) started to spread worldwide, there have been a plethora of conspiracy theories roaming internet forums alleging the virus's source in an attempt to make sense of the pandemic that has crippled the global community. Prominent themes coming from these theories try to link the source of the coronavirus to a Chinese classified biologicl weapons program located in Wuhan, while the other major theory links the pandemic to a grand design intentionally made by major pharmaceutical companies.
Entrepreneur Bill Gates is also being blamed for the cause of COVID-19, together with the World Health Organization (WHO) as the alleged culprit. This begs the question of whether there are any truths behind these allegations. Talking more about the virus, the researcher said that the SARS CoV-2 might naturally undergo an evolution now that enables it to survive natural selection that ends up sparking illnesses.
A researcher at the Department of Microbiology of Hasanuddin University's Faculty of Medicine, Rizalinda Syahril, said that the allegations have yet been proven with concrete evidence. Syahril said that the virus has already been identified since 1965 as at the time, it infected mammals and birds, causing enteritis in cows and swine. The virus then affected the respiratory systems of poultry and eventually humans. “The virus spread to numerous regions such as America, Europe, due to failing to stop the chain of transmissions,” said Syahril.",The word “plethora” in paragraph 1 can best be replaced by...,"(A) Flooding
(B) Many
(C) A bit
(D) A little to
(E) Probability",(B) Many,The replace word,a12,696,333,2
li33,"As the coronavirus (COVID-19) started to spread worldwide, there have been a plethora of conspiracy theories roaming internet forums alleging the virus's source in an attempt to make sense of the pandemic that has crippled the global community. Prominent themes coming from these theories try to link the source of the coronavirus to a Chinese classified biologicl weapons program located in Wuhan, while the other major theory links the pandemic to a grand design intentionally made by major pharmaceutical companies.
Entrepreneur Bill Gates is also being blamed for the cause of COVID-19, together with the World Health Organization (WHO) as the alleged culprit. This begs the question of whether there are any truths behind these allegations. Talking more about the virus, the researcher said that the SARS CoV-2 might naturally undergo an evolution now that enables it to survive natural selection that ends up sparking illnesses.
A researcher at the Department of Microbiology of Hasanuddin University's Faculty of Medicine, Rizalinda Syahril, said that the allegations have yet been proven with concrete evidence. Syahril said that the virus has already been identified since 1965 as at the time, it infected mammals and birds, causing enteritis in cows and swine. The virus then affected the respiratory systems of poultry and eventually humans. “The virus spread to numerous regions such as America, Europe, due to failing to stop the chain of transmissions,” said Syahril.",How coronavirus spread within humans...,"(A) Coronavirus evolve and survive by infecting human
(B) Coronavirus origin in China as biological weapons program
(C) Infecting animals intestine and its respiratory system thus infecting human
(D) Designed intentionally made by major pharmaceutical companies
(E) Coronavirus exist since 1965 as at the time",(C) Infecting animals intestine and its respiratory system thus infecting human,the solution based on text,a12,578,496,1
